Gender,Education_Level,Income_Category,Divorced,Married,Single,Unknown,Card_Category,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Avg_Trans_Value,Activity_Ratio,Attrition_Flag
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.58326154,-1.03646162,0.39297078,-0.52278417,0.73586174,-0.44683022,0.12660720,1.66168570,-0.06114702,-1.40563236,-1.27359997,-1.99656636,0.48944537,0.04028763,0.46206961,-1.66457414,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,0.50336774,1.55080796,1.40730526,-1.41403276,0.52808082,-0.61721948,0.49473879,-0.67265007,-1.05339392,-1.29210253,-1.31482452,-0.80369265,0.66057459,-1.41960163,-1.38104901,0.00000000
-0.94343381,2.08045482,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.16536832,-1.03646162,0.00702505,1.40730526,-0.33908551,-0.44683022,-0.89292588,-1.42685834,-0.73130840,-0.83663179,-1.16443490,-1.31482452,-0.80369265,-0.99715138,-0.94842506,-1.10979771,0.00000000
1.05995352,1.33692130,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,1.27328242,-0.50756926,0.76394212,0.73586174,-0.44683022,1.40211478,-0.31512973,1.43625326,-0.71199358,-1.27406254,-1.69830431,-1.17895623,-0.81578092,-0.61921606,-1.29728024,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.58326154,1.27328242,0.77891650,-0.52278417,-1.41403276,0.52808082,-0.72086746,0.72420154,-0.80209434,-2.33770948,-1.29256509,-1.35743338,-0.67184328,1.37517419,-1.36160987,-1.29215153,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.04059668,-0.26654694,-0.12162353,1.40730526,1.81080899,0.52808082,-0.44442666,0.70088714,-0.52326999,-1.83373755,-1.25648511,-1.31482452,-0.80369265,0.34861741,-1.28815019,-1.07879756,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.78922654,2.04319710,-0.12162353,-0.52278417,-1.41403276,0.52808082,-0.75301497,0.65057712,-0.82590655,-1.35144183,-1.23937025,-1.48525998,0.86978008,1.51301573,-0.93613350,-1.21009231,0.00000000
1.05995352,2.08045482,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.66262804,-0.26654694,-1.02216356,-0.52278417,0.73586174,0.52808082,-0.53116949,-1.42685834,-0.36987507,0.79450317,-1.02057755,-1.27221565,2.37590553,-0.99715138,-0.50246570,-0.75876662,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.83280482,-1.03646162,0.26432220,1.40730526,-0.33908551,-0.44683022,0.03764730,-0.20469312,0.06054444,-0.85288895,-1.18848822,-1.65569544,1.50367126,-0.55460746,-0.31283573,-1.40876200,0.00000000
1.05995352,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,2.08052126,-1.03646162,0.00702505,0.76394212,0.73586174,-0.44683022,-0.46050041,0.50087416,-0.51676317,2.43647623,-0.96136937,-1.27221565,0.70243280,0.25430477,-0.29019236,-1.07788579,0.00000000
1.05995352,-1.63721281,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.83097797,-1.80637630,0.00702505,0.12057897,-0.33908551,-1.42174126,1.58959568,-0.21941800,1.61276817,1.10880824,-1.26804921,-1.40004225,-0.09880565,-0.81215351,-1.20204524,-1.17362155,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.20711975,1.27328242,1.29351081,-0.52278417,0.73586174,0.52808082,-0.76798018,0.94139355,-0.87366941,1.27679889,-1.46510141,-2.12439296,-1.72156708,1.99546115,-0.36924218,-1.82018476,1.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.83280482,-0.26654694,1.42215938,1.40730526,0.73586174,-1.90919677,0.82664677,0.27754678,0.79443117,2.31183801,-1.00623807,-1.14438905,-1.50350851,-0.63441046,-0.68318606,-1.26596241,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.95574961,-0.26654694,2.06540226,0.12057897,-0.33908551,-0.44683022,-0.74719516,-0.79736963,-0.65672912,-0.39768850,-1.42670861,-1.91134863,-1.87877209,-0.24990510,-0.88389440,-1.75294560,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,0.45848989,1.27328242,0.00702505,1.40730526,-1.41403276,-0.44683022,2.21068681,0.77083033,2.20679279,0.83785559,-1.10522673,-1.10178019,2.35054988,-0.79401647,-1.07112181,-0.95023812,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.16354147,1.27328242,-0.76486641,0.76394212,0.73586174,-0.44683022,-0.73500128,1.66168570,-0.92198604,0.78366506,-0.97987193,-0.03655855,-0.91018637,2.54319992,-1.73169207,0.25603237,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.95574961,-1.80637630,2.06540226,1.40730526,0.73586174,-0.44683022,0.16180318,0.46038073,0.10955329,0.10086438,-1.11309032,-0.93134473,-0.25093954,-0.38049183,-1.30990657,-1.24480967,0.00000000
1.05995352,-1.63721281,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,0.33371825,0.50336774,0.65026793,0.12057897,-1.41403276,-0.44683022,2.21068681,-1.42685834,2.20679279,-1.36769899,-1.12974261,-0.76090926,-0.95075540,-0.99715138,-1.53151150,-0.87785255,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.33189140,0.50336774,1.93675369,1.40730526,-1.41403276,-1.90919677,0.06646920,-1.42685834,0.22722990,-1.21054645,-1.28285125,-1.01656246,-1.21445413,-0.99715138,-1.72793164,-1.27123447,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,-0.26654694,0.00702505,-0.52278417,-0.33908551,0.52808082,-0.18960228,1.34387366,-0.34121735,0.18215017,-1.18663797,-1.91134863,2.37590553,0.26155959,0.62233415,-1.55656457,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.45848989,-1.03646162,0.77891650,-0.52278417,0.73586174,1.50299186,-0.53089236,0.02476963,-0.53337634,0.23092165,-0.97663398,-0.33482061,-0.37771777,0.06205209,-1.52074344,-0.63567778,0.00000000
1.05995352,-0.15014576,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.20894661,0.50336774,0.13567362,-0.52278417,0.73586174,-0.44683022,0.56489405,0.61621907,0.49470192,-0.41394566,-1.27545023,-1.05917132,-1.12824493,-0.49294151,-1.66312821,-0.95282557,0.00000000
-0.94343381,-1.63721281,-0.14516420,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,1.70620633,-1.03646162,1.55080796,-0.52278417,-0.33908551,-0.44683022,-0.80539322,-1.42685834,-0.64385391,-0.23511691,-0.99698679,-0.50525607,1.31603947,-0.99715138,-1.42775089,-0.92630417,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.04059668,-1.03646162,-0.50756926,0.76394212,-0.33908551,-1.42174126,0.54840460,0.16220186,0.52945113,0.48019809,-1.10476417,-0.67569153,-1.53900642,-0.60176378,-1.54345792,-0.43565845,0.00000000
1.05995352,-0.15014576,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.08417496,-0.26654694,-0.12162353,0.12057897,0.73586174,-0.44683022,-0.58839759,-0.18751409,-0.56687956,-0.84205085,-1.10291391,-0.24960288,-0.08866339,0.01126836,-1.85272874,-0.25820538,0.00000000
1.05995352,-1.63721281,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.95757647,-0.26654694,0.00702505,-0.52278417,0.73586174,0.52808082,0.44129245,1.66168570,0.25325720,1.60736112,-0.97385860,-1.14438905,2.37590553,-0.17372951,-0.57626384,-0.98215004,0.00000000
1.05995352,2.08045482,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,-0.26654694,0.52161935,-0.52278417,0.73586174,0.52808082,0.46831298,0.33399216,0.43004901,-0.08880248,-0.82491304,-0.16438515,-0.27629518,-0.53647042,-1.33130497,-0.44283862,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.20711975,0.50336774,0.00702505,0.12057897,-1.41403276,-1.90919677,-0.38442723,0.60517540,-0.45252558,-0.21885975,-1.07192213,-1.01656246,-1.92948339,0.17812918,-1.08237477,-0.88641429,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.20711975,1.27328242,0.00702505,0.76394212,-1.41403276,-1.42174126,-0.80511609,0.46651610,-0.85719468,-1.43814668,-1.24122050,-1.40004225,-1.58464658,1.70526842,-1.09684141,-1.17362155,0.00000000
1.05995352,-1.63721281,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,0.50336774,-1.53675786,0.12057897,0.73586174,0.52808082,-0.52146981,0.60517540,-0.58944578,-1.03171770,-1.15333337,-1.27221565,-0.18501485,0.46106709,-0.97842232,-0.51942725,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.70620633,-1.03646162,0.77891650,0.76394212,0.73586174,0.52808082,-0.27426661,0.21128481,-0.29802311,0.88120801,-1.30042867,-1.61308657,1.14362107,-0.17735692,-0.94709728,-1.45626997,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.78922654,2.04319710,-1.40810929,1.40730526,-0.33908551,0.52808082,-0.00309134,-0.76301157,0.08283378,0.06835006,-1.19403899,-1.27221565,0.23588889,-0.74686015,-1.12436024,-0.58644227,0.00000000
-0.94343381,1.33692130,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.33371825,0.50336774,0.00702505,1.40730526,-0.33908551,-0.44683022,-0.27218810,-0.39366244,-0.22769403,-1.03713676,-1.22873128,-1.65569544,0.14967969,-0.48205928,-0.50705818,-1.36509306,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.04059668,1.27328242,0.65026793,0.76394212,0.73586174,-0.44683022,-0.15814761,0.71438495,-0.23876948,-1.04255581,-1.04833138,-0.80351813,-1.34630350,-0.05765242,-1.26900028,-0.90587277,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.28831311,0.50336774,0.00702505,1.40730526,-1.41403276,-0.44683022,-0.55458728,0.46528902,-0.60675117,1.42853237,-1.08718674,-1.10178019,-1.03189347,0.44293004,-1.01307832,-0.95023812,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.33189140,-0.26654694,1.16486223,0.12057897,-0.33908551,-1.90919677,-0.74664089,0.58431515,-0.81206224,0.57774104,-1.10707699,-1.10178019,-0.39800229,1.38605641,-1.07707499,-1.19915108,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.03876982,-1.03646162,-1.66540644,0.12057897,0.73586174,-0.44683022,1.97688994,-0.21573678,1.99930123,2.43647623,-0.71204746,-1.22960678,0.48944537,-0.83391797,0.49270378,-0.39663574,0.00000000
1.05995352,0.59338777,1.33976292,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.45848989,0.50336774,0.00702505,0.12057897,0.73586174,-1.42174126,2.21068681,0.46528902,2.20679279,0.63735063,-1.00762576,0.00605032,-0.60084747,-0.83391797,-1.81080423,-0.12052825,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.95574961,-1.80637630,1.93675369,-0.52278417,-0.33908551,-1.90919677,-0.33703737,-0.24027825,-0.30979078,-0.27305028,-1.12049134,-0.84612699,0.48944537,-0.35509996,-1.42305388,-1.18113023,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,0.50336774,-0.12162353,-1.16614732,-0.33908551,0.52808082,-0.89292588,-1.42685834,-0.73130840,-0.31098365,-1.41421938,-1.57047771,-1.53900642,-0.99715138,-1.54434637,-1.27573969,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.29013997,2.04319710,-1.53675786,0.12057897,0.73586174,0.52808082,-0.81467720,0.07507964,-0.82258392,-0.57109820,-1.01410165,-0.97395359,-1.76720725,1.21919559,-0.96460243,-0.18435211,0.00000000
1.05995352,-1.63721281,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.91399818,-0.26654694,-0.50756926,1.40730526,0.73586174,-0.44683022,-0.02207499,0.90703549,-0.12455394,2.32809517,-1.25232203,-1.82613090,1.50367126,-0.10480873,-0.11719266,-1.40498296,0.00000000
1.05995352,-0.15014576,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.03876982,-0.26654694,-1.66540644,0.12057897,-1.41403276,-1.42174126,1.43329231,0.83954645,1.33712802,0.50729336,-1.04879394,-0.93134473,0.84442443,-0.63078306,-1.12227761,-0.04699212,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.29013997,1.27328242,0.39297078,0.12057897,-0.33908551,-0.44683022,0.03404457,0.83831937,-0.06073169,0.57232199,-1.26018562,-1.40004225,0.37788052,-0.17372951,-1.17120964,-1.25217396,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,0.50336774,-0.50756926,1.40730526,-0.33908551,0.52808082,-0.28147208,0.61008370,-0.35021615,0.18756923,-1.09921340,-1.14438905,-0.93047088,0.03303281,-0.99020558,-0.83056843,0.00000000
1.05995352,1.33692130,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.95757647,-1.03646162,0.52161935,1.40730526,0.73586174,0.52808082,0.32946903,-0.27095509,0.35958148,1.57484680,-1.10198878,-0.63308267,-0.71748345,-0.66342974,-1.57345101,-0.75876661,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.03876982,0.50336774,-0.50756926,0.76394212,-1.41403276,-1.90919677,2.21068681,-0.53477589,2.20679279,-0.34891702,-1.09597545,-1.05917132,-0.52478053,-0.89921133,-1.10010635,-0.75876662,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.08234811,-0.26654694,0.00702505,1.40730526,0.73586174,0.52808082,-0.78142116,0.31313191,-0.81621553,-1.95837577,-1.20930360,-1.44265111,-1.49336625,1.29537119,-0.89363069,-1.20553347,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.53968325,2.04319710,0.00702505,0.12057897,-1.41403276,-0.44683022,2.21068681,0.82972986,2.20679279,-0.33265986,-1.25741024,-1.31482452,0.94077589,-0.80489869,-1.29156452,-1.10979771,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.20711975,0.50336774,1.16486223,0.76394212,0.73586174,-0.44683022,0.60493986,-1.42685834,0.76521968,0.77282695,-1.47157730,-1.69830431,-0.71748345,-0.99715138,-1.61059888,-1.55656456,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.58143468,-1.03646162,1.80810511,-0.52278417,-0.33908551,0.52808082,-0.89292588,-1.42685834,-0.73130840,-0.98294623,-1.49146754,-2.08178409,-2.39602730,-0.99715138,-0.76490528,-1.82717763,1.00000000
1.05995352,-1.63721281,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.04059668,1.27328242,-1.02216356,0.12057897,0.73586174,-0.44683022,1.65735486,0.01863426,1.65360888,0.85411275,-1.06868419,-0.67569153,-0.35743325,-0.78313424,-1.45106216,-0.18435210,0.00000000
-0.94343381,1.33692130,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,-0.26654694,1.16486223,-0.52278417,0.73586174,0.52808082,-0.79250651,-1.42685834,-0.63097870,0.35014082,-1.20236514,-0.76090926,0.89513572,-0.99715138,-1.72540146,-0.99491480,0.00000000
1.05995352,2.08045482,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.70803318,-1.03646162,0.65026793,0.12057897,-0.33908551,-0.44683022,2.21068681,-0.21328263,2.20679279,2.43647623,-1.01641447,-0.71830040,1.09798090,-0.89195651,-1.27399496,-0.84983233,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.91399818,-0.26654694,-1.27946071,-0.52278417,-1.41403276,-0.44683022,-0.46438028,0.06280891,-0.47121540,0.33388366,-1.17229849,-1.05917132,-1.87877209,-0.02500573,-1.33953575,-0.42737363,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.53968325,1.27328242,-1.27946071,0.76394212,-0.33908551,0.52808082,-0.68345442,0.66530201,-0.75806944,-0.79327937,-1.24353332,-1.40004225,-0.52478053,1.09949109,-1.10591071,-0.78085949,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,1.27328242,-1.66540644,1.40730526,-0.33908551,0.52808082,-0.02443063,-0.94584552,0.08214156,0.06835006,-1.37998966,-1.61308657,-1.43251270,-0.81215351,-1.31685581,-0.84617754,1.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.08417496,-1.03646162,0.00702505,0.76394212,-1.41403276,-1.90919677,2.21068681,1.29233657,2.20679279,0.56690294,-1.30782970,-1.69830431,-0.18501485,-0.68519419,-0.78870305,-1.39700498,0.00000000
-0.94343381,0.59338777,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.53968325,1.27328242,0.00702505,0.76394212,0.73586174,-0.44683022,1.33768120,0.44442877,1.28618097,0.58316010,-1.17368618,-1.57047771,-1.16374284,-0.68156678,-0.46639583,-1.30126922,0.00000000
1.05995352,-0.15014576,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.91399818,-1.03646162,-1.53675786,0.12057897,0.73586174,0.52808082,-0.56982963,0.04194866,-0.57421704,-0.70657452,-1.08533648,-0.67569153,-1.33109011,0.15636472,-1.49370636,0.15072302,0.00000000
1.05995352,-1.63721281,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.45848989,-1.03646162,1.16486223,0.76394212,-0.33908551,-0.44683022,0.34110864,0.13643332,0.32524760,-1.66032785,-1.07839803,-0.76090926,-1.41729931,-0.55098005,-1.39443006,-0.99491480,0.00000000
1.05995352,1.33692130,2.08222648,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,1.33189140,-0.26654694,1.93675369,0.12057897,-1.41403276,-1.42174126,2.21068681,0.37939388,2.20679279,-0.05086911,-1.25093434,-1.22960678,-1.03189347,-0.79401647,-1.38564808,-1.38386477,0.00000000
1.05995352,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,1.27328242,-0.76486641,0.12057897,2.34828262,-1.42174126,-0.75273783,0.98679527,-0.86356307,-0.87998422,-1.24214563,-1.52786884,-0.46899810,1.91565814,-0.86347907,-1.08426818,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.70803318,-1.03646162,0.00702505,0.76394212,-1.41403276,-0.44683022,-0.65768099,0.86040670,-0.75433148,-0.31640270,-1.34714762,-1.69830431,-2.29967584,1.15752964,-0.98605092,-1.39700498,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.41491161,-0.26654694,0.00702505,0.12057897,0.73586174,-0.44683022,-0.12558441,-1.42685834,0.03534780,-1.25931793,-1.26342357,-1.10178019,2.37590553,-0.99715138,-1.58011858,-0.95023812,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.53968325,0.50336774,0.00702505,0.12057897,0.73586174,-1.42174126,1.83624462,0.42356852,1.78665267,-1.33518467,-1.10661442,-1.27221565,0.70243280,-0.73960533,-0.81092539,-1.07788579,0.00000000
-0.94343381,-1.63721281,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.45666304,-0.26654694,2.19405084,1.40730526,-0.33908551,0.52808082,-0.81246013,0.26650311,-0.84196595,2.20345695,-0.89892325,-0.12177628,-0.57549182,1.48399646,-1.51432153,-0.85088969,0.00000000
1.05995352,-0.15014576,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.53968325,1.27328242,-0.25027210,-0.52278417,-0.33908551,0.52808082,2.21068681,-0.60717323,2.20679279,-0.39768850,-1.04093036,0.09126805,0.30181358,-0.92823060,-1.92036049,0.06906609,0.00000000
1.05995352,1.33692130,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.08234811,-1.03646162,1.16486223,0.76394212,0.73586174,0.52808082,0.28776041,0.89231061,0.18666608,1.58026585,-0.88227095,-0.84612699,0.86978008,-0.30794364,-0.75877836,-1.04597387,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.03876982,-0.26654694,-1.02216356,0.12057897,0.73586174,-0.44683022,1.71250445,0.04931110,1.70524815,-0.49523145,-1.31661841,-1.44265111,-0.36250438,-0.78313424,-1.32802068,-0.92288506,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.78922654,-0.26654694,-1.02216356,-0.52278417,-1.41403276,-0.44683022,-0.75675627,0.71683909,-0.83712044,-0.32724081,-1.20375283,-1.48525998,2.37590553,1.62183801,-0.78715521,-0.96391467,0.00000000
1.05995352,-1.63721281,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.20894661,1.27328242,0.13567362,0.76394212,2.34828262,0.52808082,2.21068681,1.52302639,2.20679279,-0.77160316,-1.12742980,-1.27221565,-2.41124069,-0.71421347,-0.88555274,-1.10807274,0.00000000
